state,county,race_whtnothsp_pct,race_blkafr_pct,race_amrindalsk_pct,race_asn_pct,race_hwnpcf_pct,race_multi_pct,race_hspltn_pct,college_edu_pct,poverty_pct,partisan_score
Connecticut,Windham,82.2,3.2,0.7,1.5,0.1,2.5,12.3,24.4,11.5,-2
Delaware,Kent,60.9,26.8,0.7,2.4,0.1,3.7,7.4,23.5,13.2,-1
Delaware,New Castle,56.8,26.1,0.5,5.8,0.1,2.6,10.3,35.7,13.4,3
Delaware,Sussex,75.3,12.3,1.1,1.3,0.2,2.1,9.3,25.1,11.9,-3
District of Columbia,District of Columbia,37.1,46.4,0.6,4.4,0.1,2.8,11.3,56.6,16.2,5
Florida,Alachua,60.8,20.6,0.4,6.3,0.1,2.9,10.3,41.4,21.2,3
Florida,Baker,80.8,14.0,0.4,0.7,0.0,1.8,2.7,13.1,15.3,-5
Florida,Bay,76.1,11.7,0.8,2.3,0.2,3.3,6.7,22.4,14.9,-5
Florida,Bradford,73.2,20.1,0.5,0.6,0.1,2.1,4.3,10.4,19.1,-5
Florida,Brevard,74.1,10.7,0.5,2.6,0.1,2.8,10.7,28.4,12.4,-3
Florida,Broward,35.6,30.1,0.4,3.9,0.1,2.3,30.4,31.5,13.1,4
Florida,Calhoun,77.2,13.2,1.3,0.8,0.1,2.4,5.7,9.6,21.1,-5
Florida,Charlotte,84.0,6.0,0.4,1.4,0.1,1.7,7.4,22.4,10.8,-4
Florida,Citrus,87.7,3.1,0.4,1.7,0.0,1.7,5.9,17.8,14.4,-5
Florida,Clay,72.1,12.3,0.6,3.2,0.2,3.2,10.3,23.7,9.9,-5
Florida,Collier,62.5,7.4,0.5,1.6,0.1,1.2,28.2,34.9,11.7,-3
Florida,Columbia,72.3,18.5,0.6,1.1,0.1,2.0,6.4,16.4,16.5,-5
Florida,Desoto,54.5,12.6,1.1,0.6,0.2,1.3,31.9,11.5,26.1,-4
Florida,Dixie,83.9,9.8,0.6,0.4,0.0,1.8,4.0,9.1,24.4,-5
Florida,Duval,52.6,30.6,0.5,5.1,0.1,3.0,10.1,28.7,15.1,-1
Florida,Escambia,64.2,23.2,0.9,3.4,0.2,3.4,5.8,26.0,16.4,-3
Florida,Flagler,74.8,10.7,0.4,2.6,0.1,2.2,10.5,23.6,12.0,-3
Florida,Franklin,79.4,12.4,1.0,0.5,0.1,2.0,5.6,18.4,21.3,-5
Florida,Gadsden,32.6,55.8,0.6,0.7,0.1,1.1,10.5,16.3,23.1,4
Florida,Gilchrist,85.8,5.6,0.7,0.6,0.1,1.8,6.1,12.4,16.1,-5
Florida,Glades,60.1,13.8,5.2,0.7,0.1,1.3,21.1,10.9,18.9,-5
Florida,Gulf,75.7,17.0,0.7,0.5,0.0,2.0,4.6,18.5,21.6,-5
Florida,Hamilton,55.0,32.8,1.1,0.8,0.0,2.3,9.8,10.2,24.0,-4
Florida,Hardee,46.7,7.5,1.2,1.1,0.1,1.7,44.0,10.5,23.3,-5
Florida,Hendry,32.1,12.1,2.0,1.0,0.2,1.1,54.3,8.4,23.9,-2
Florida,Hernando,77.2,6.0,0.5,1.4,0.1,2.2,14.2,17.1,14.0,-4
Florida,Highlands,66.4,10.5,0.7,1.6,0.1,1.7,20.8,17.1,19.8,-4
Florida,Hillsborough,48.2,17.8,0.5,4.4,0.1,2.8,29.2,32.0,15.5,1
Florida,Holmes,86.5,6.7,1.0,0.7,0.2,2.4,3.0,11.5,21.2,-5
Florida,Indian River,75.2,9.5,0.4,1.6,0.1,1.5,12.7,27.8,10.6,-3
Florida,Jackson,65.1,26.9,0.9,0.8,0.3,2.0,5.0,14.0,18.0,-5
Florida,Jefferson,60.1,34.3,0.4,0.6,0.0,1.5,3.9,21.2,17.7,-1
Florida,Lafayette,70.8,13.5,0.8,0.3,0.1,1.4,14.2,14.0,22.7,-5
Florida,Lake,69.4,11.3,0.6,2.3,0.2,2.1,16.0,22.4,12.6,-3
Florida,Lee,66.8,9.1,0.5,1.8,0.1,1.8,21.9,27.2,11.8,-3
Florida,Leon,56.3,31.7,0.3,3.8,0.1,2.3,6.6,45.5,18.0,3
Florida,Levy,79.5,9.4,0.7,0.7,0.1,1.9,8.6,11.9,20.8,-5
Florida,Liberty,71.2,19.6,1.2,0.4,0.0,1.7,7.2,11.1,23.0,-5
Florida,Madison,54.7,37.8,0.7,0.5,0.0,1.5,5.6,12.5,28.3,-2
Florida,Manatee,70.9,9.1,0.5,2.3,0.1,1.8,16.7,29.1,10.8,-3
Florida,Marion,70.1,13.5,0.5,1.8,0.1,2.0,13.6,19.4,16.2,-4
Florida,Martin,78.0,5.7,0.9,1.5,0.2,1.5,13.9,32.3,10.9,-4
Florida,Miami-Dade,13.0,17.9,0.3,1.7,0.0,1.2,69.1,27.8,16.7,3
Florida,Monroe,65.8,6.9,0.5,1.4,0.1,1.8,24.9,31.8,11.8,-2
Florida,Nassau,86.9,6.0,0.5,1.0,0.1,1.7,4.5,27.2,9.1,-5
Florida,Okaloosa,73.1,10.3,0.7,3.3,0.2,4.3,9.7,29.8,10.9,-5
Florida,Okeechobee,63.0,9.0,1.6,1.0,0.1,1.4,25.5,11.0,21.8,-5
Florida,Orange,39.7,22.7,0.6,5.7,0.2,2.7,32.3,32.7,15.3,3
Florida,Osceola,30.8,13.9,0.8,2.9,0.3,2.8,55.3,19.0,14.0,3
Florida,Palm Beach,54.1,19.7,0.6,2.9,0.1,1.8,22.9,34.8,11.8,2
Florida,Pasco,73.8,6.5,0.5,2.7,0.1,2.3,15.8,22.7,13.0,-3
Florida,Pinellas,73.8,11.1,0.4,3.6,0.1,2.2,10.0,30.1,12.2,-1
Florida,Polk,57.9,16.1,0.7,1.9,0.1,2.2,23.6,19.5,16.1,-2
Florida,Putnam,71.3,16.4,0.7,0.7,0.1,1.7,10.2,12.5,26.3,-5
Florida,St. Johns,82.3,5.5,0.3,3.2,0.1,2.1,7.2,43.0,8.3,-4
Florida,St. Lucie,56.7,21.0,0.6,2.0,0.1,2.3,19.5,19.6,12.8,-1
Florida,Santa Rosa,82.3,6.5,0.9,2.2,0.2,3.3,5.7,27.1,10.2,-5
Florida,Sarasota,83.0,4.8,0.3,1.8,0.1,1.5,9.3,33.9,9.2,-2
Florida,Seminole,59.6,12.9,0.4,4.9,0.1,2.7,22.0,37.6,11.2,-1
Florida,Sumter,85.1,7.5,0.4,1.0,0.1,1.0,5.7,30.9,9.1,-5
Florida,Suwannee,75.5,12.8,0.7,0.7,0.1,1.6,9.6,13.7,20.3,-5
Florida,Taylor,72.4,19.6,1.0,0.8,0.1,2.1,4.5,8.6,23.8,-5
Florida,Union,69.6,22.7,0.5,0.7,0.0,1.8,5.7,8.3,22.2,-5
Florida,Volusia,71.2,11.4,0.5,2.0,0.1,2.2,14.5,22.7,15.2,-2
Florida,Wakulla,80.1,13.1,0.7,0.7,0.1,2.2,3.8,17.8,12.9,-5
Florida,Walton,84.2,5.2,0.8,1.4,0.2,2.7,6.4,26.7,15.9,-5
Florida,Washington,77.5,14.9,1.4,0.6,0.3,2.4,3.7,11.3,21.1,-5
Georgia,Appling,68.6,19.6,0.6,0.8,0.2,1.5,10.2,11.5,22.2,-5
Georgia,Atkinson,56.6,17.1,1.5,0.9,1.0,2.3,25.0,8.2,24.2,-5
Georgia,Bacon,73.0,16.7,0.4,0.7,0.2,1.7,8.7,11.8,28.2,-5
Georgia,Baker,47.5,44.9,0.5,1.1,0.1,1.2,6.0,11.0,24.6,-2
Georgia,Baldwin,52.4,42.6,0.3,1.7,0.1,1.3,2.2,19.4,25.2,0
Georgia,Banks,87.5,2.8,0.7,1.1,0.1,1.6,7.1,11.9,13.5,-5
Georgia,Barrow,70.5,12.5,0.5,3.9,0.1,2.4,11.5,17.3,12.0,-5
Georgia,Bartow,77.3,11.3,0.6,1.1,0.1,2.1,8.8,19.4,13.2,-5
Georgia,Ben Hill,55.8,36.1,0.6,0.9,0.1,1.3,6.2,10.2,24.5,-4
Georgia,Berrien,81.7,11.0,0.4,1.2,0.1,1.3,4.9,11.7,18.6,-5
Georgia,Bibb,37.8,55.5,0.3,2.2,0.1,1.6,3.4,25.4,25.0,2
Georgia,Bleckley,68.2,26.6,0.2,1.0,0.0,1.3,3.1,17.2,20.3,-5
Georgia,Brantley,92.1,3.6,0.5,0.3,0.0,1.9,2.0,7.8,19.0,-5
Georgia,Brooks,56.8,34.9,0.4,1.1,0.2,1.7,5.9,13.6,23.7,-3
Georgia,Bryan,73.2,14.8,0.6,2.2,0.1,3.2,7.3,32.4,10.4,-5
Georgia,Bulloch,63.4,29.6,0.4,1.4,0.1,1.9,4.1,27.9,24.6,-3
Georgia,Burke,47.5,47.4,0.4,0.6,0.1,1.5,3.3,11.7,23.1,0
Georgia,Butts,66.0,28.7,0.4,0.6,0.0,1.5,3.5,10.5,18.3,-5
Georgia,Calhoun,32.9,61.0,0.5,0.7,0.3,1.2,5.0,9.4,35.1,2
Georgia,Camden,69.6,19.2,0.7,1.5,0.2,3.3,7.0,23.6,12.5,-4
Georgia,Candler,61.4,24.7,0.3,1.3,0.2,1.4,12.3,14.4,24.7,-5
Georgia,Carroll,70.7,19.6,0.6,1.0,0.1,2.2,7.2,19.6,17.2,-5
Georgia,Catoosa,90.6,2.9,0.4,1.4,0.2,1.9,3.1,20.3,12.0,-5
Georgia,Charlton,61.6,29.3,2.6,0.9,0.1,1.8,4.7,8.6,25.6,-5
Georgia,Chatham,48.2,41.0,0.4,2.9,0.1,2.3,6.6,33.2,16.3,2
Georgia,Chattahoochee,57.0,20.2,1.3,3.0,0.9,4.6,16.1,33.0,19.6,-2
Georgia,Chattooga,82.4,10.0,0.4,0.5,0.3,2.0,5.4,10.1,20.2,-5
Georgia,Cherokee,78.4,7.4,0.5,2.0,0.1,2.2,10.8,35.7,7.5,-5
Georgia,Clarke,55.1,28.5,0.4,4.3,0.1,2.2,10.9,41.3,26.6,4
Georgia,Clay,36.2,60.5,0.4,0.5,0.1,0.8,1.7,8.9,33.1,1
Georgia,Clayton,9.6,72.1,0.6,5.2,0.1,2.4,13.3,19.1,16.3,5
Georgia,Clinch,64.9,27.4,0.9,0.4,0.1,1.6,5.9,12.3,27.6,-5
Georgia,Cobb,51.5,28.7,0.5,5.6,0.1,2.6,13.2,45.5,9.5,0
Georgia,Coffee,57.7,28.5,0.6,0.9,0.1,1.4,12.0,14.1,24.9,-5
Georgia,Colquitt,55.4,23.6,1.3,0.9,0.2,1.3,19.7,12.5,25.6,-5
Georgia,Columbia,68.1,18.4,0.4,4.2,0.2,3.2,6.9,34.4,6.6,-5
Georgia,Cook,64.6,27.9,0.4,0.8,0.1,1.4,5.7,14.8,21.3,-5
Georgia,Coweta,70.8,18.4,0.4,2.2,0.1,2.0,7.1,29.0,10.4,-5
Georgia,Crawford,73.0,20.8,0.7,1.2,0.1,1.5,3.5,13.2,17.6,-5
Georgia,Crisp,49.6,44.6,0.3,1.4,0.1,1.2,3.5,13.6,29.7,-3
Georgia,Dade,93.7,1.2,0.6,1.0,0.1,1.4,2.3,13.9,15.2,-5
Georgia,Dawson,92.0,0.9,0.5,0.9,0.1,1.5,4.8,31.1,9.4,-5
Georgia,Decatur,49.9,42.7,0.8,0.6,0.1,1.3,6.3,14.9,21.9,-3
Georgia,DeKalb,29.2,54.9,0.5,6.6,0.1,2.2,8.6,42.1,15.3,5
Georgia,Dodge,64.8,30.2,0.5,0.5,0.2,1.4,3.6,14.6,21.8,-5
Georgia,Dooly,42.4,50.0,0.3,0.7,0.1,1.1,6.9,9.9,27.6,-1
Georgia,Dougherty,24.4,70.9,0.3,1.0,0.2,1.3,2.9,20.7,28.2,4
Georgia,Douglas,38.9,48.4,0.5,1.7,0.2,2.5,10.0,26.7,11.8,1
Georgia,Early,44.6,51.4,0.6,0.7,0.1,0.9,2.3,17.0,26.7,-2
Georgia,Echols,61.5,5.7,3.0,0.5,0.3,2.1,30.1,6.9,26.5,-5
Georgia,Effingham,78.1,14.1,0.5,1.1,0.1,2.1,4.8,19.2,9.8,-5
Georgia,Elbert,63.5,28.9,0.4,1.1,0.1,1.3,5.9,11.1,22.9,-4
Georgia,Emanuel,59.1,34.8,0.5,0.7,0.1,1.1,4.5,12.5,27.6,-5
Georgia,Evans,56.0,31.4,0.5,1.3,0.4,1.3,11.9,15.5,28.0,-4
Georgia,Fannin,94.6,0.8,0.5,0.7,0.1,1.1,2.5,19.0,13.6,-5
Georgia,Fayette,61.4,24.3,0.5,5.3,0.1,2.3,7.4,46.7,5.7,-3
Georgia,Floyd,70.9,14.9,0.8,1.7,0.3,1.9,11.3,20.5,19.2,-5
Georgia,Forsyth,70.3,4.1,0.5,14.5,0.1,1.8,9.7,50.2,5.3,-5
Georgia,Franklin,83.2,9.7,0.4,1.2,0.1,1.8,4.6,12.8,18.7,-5
Georgia,Fulton,39.7,44.5,0.3,7.5,0.0,2.1,7.3,50.2,14.8,5
Georgia,Gilmer,85.5,1.3,0.7,0.7,0.5,1.2,11.9,18.6,14.4,-5
Georgia,Glascock,87.1,9.0,0.5,0.2,0.1,1.3,1.9,9.4,17.3,-5
Georgia,Glynn,63.4,26.9,0.5,1.6,0.2,1.9,6.8,29.0,17.0,-4
Georgia,Gordon,77.0,4.4,0.6,1.2,0.4,1.7,16.3,13.7,14.0,-5
Georgia,Grady,57.8,29.7,1.3,0.7,0.3,1.6,11.7,13.7,20.3,-4
Georgia,Greene,57.9,33.9,0.6,1.0,0.1,1.2,6.2,25.6,17.0,-3
Georgia,Gwinnett,36.3,29.3,0.8,12.4,0.1,2.8,21.5,35.3,10.7,1
Georgia,Habersham,77.1,4.1,1.0,2.4,0.3,1.7,15.1,18.4,13.3,-5
Georgia,Hall,60.3,8.1,0.8,2.1,0.2,1.7,29.0,23.5,13.3,-5
Georgia,Hancock,24.5,71.2,0.6,1.0,0.0,1.0,2.4,8.7,30.3,5
Georgia,Haralson,90.9,4.7,0.4,0.8,0.0,1.6,1.8,14.1,15.3,-5
Georgia,Harris,76.6,16.7,0.5,1.1,0.1,1.9,3.8,27.4,8.3,-5
Georgia,Hart,74.6,19.1,0.2,1.1,0.0,1.7,3.9,13.8,18.9,-5
Georgia,Heard,84.7,9.8,0.5,0.5,0.0,2.1,2.8,10.8,18.9,-5
Georgia,Henry,41.8,46.6,0.4,3.4,0.1,2.6,7.2,28.0,9.8,1
Georgia,Houston,55.6,32.3,0.5,3.2,0.2,2.9,6.7,25.4,13.0,-3
Georgia,Irwin,66.5,28.0,0.2,0.8,0.0,1.2,4.1,13.1,22.0,-5
Georgia,Jackson,81.1,7.3,0.4,2.0,0.1,1.8,8.1,19.7,11.5,-5
Georgia,Jasper,74.2,20.0,0.5,0.3,0.0,1.8,4.0,10.5,17.6,-5
Georgia,Jeff Davis,71.3,15.2,0.8,0.7,0.1,1.2,12.2,10.3,21.2,-5
Georgia,Jefferson,42.2,52.9,0.2,0.6,0.1,1.0,3.8,10.6,24.0,1
Georgia,Jenkins,50.8,43.3,0.5,0.6,0.2,1.0,5.6,8.3,32.8,-3
Georgia,Johnson,62.2,34.2,0.4,0.4,0.0,1.0,2.6,9.6,29.0,-5
Georgia,Jones,71.2,25.1,0.4,0.6,0.0,1.3,1.8,20.7,12.9,-4
Georgia,Lamar,64.6,30.6,0.4,0.8,0.0,1.7,2.5,18.4,16.5,-5
Georgia,Lanier,68.3,22.2,1.0,1.3,0.0,2.8,5.8,15.8,20.5,-5
Georgia,Laurens,57.8,37.3,0.4,1.1,0.0,1.2,2.7,15.4,22.6,-4
Georgia,Lee,70.9,22.0,0.3,2.9,0.1,1.4,3.0,25.7,10.9,-5
Georgia,Liberty,38.2,44.5,0.7,2.2,0.6,4.8,12.8,19.4,16.8,3
Georgia,Lincoln,66.5,29.1,0.5,0.5,0.1,1.8,2.0,12.1,18.1,-5
Georgia,Long,57.7,27.1,0.8,1.3,0.5,3.9,11.2,15.6,19.1,-4
Georgia,Lowndes,53.5,37.1,0.5,2.1,0.2,2.2,5.9,25.2,25.3,-3
Georgia,Lumpkin,90.4,1.8,0.7,0.8,0.1,1.8,5.0,26.7,13.9,-5
Georgia,McDuffie,53.1,41.7,0.4,0.5,0.1,1.8,3.2,15.3,21.2,-3
Georgia,McIntosh,62.1,33.8,0.6,0.4,0.1,1.5,2.2,14.0,19.5,-3
Georgia,Macon,33.2,60.3,0.6,1.5,0.1,1.1,4.4,8.6,29.6,3
Georgia,Madison,81.5,9.3,0.4,2.0,0.0,1.8,5.8,16.7,15.9,-5
Georgia,Marion,59.2,31.7,1.0,0.9,0.7,1.7,7.2,12.5,23.9,-3
Georgia,Meriwether,56.6,39.0,0.5,0.6,0.0,1.6,2.2,10.7,19.9,-2
Georgia,Miller,67.5,28.3,0.4,0.6,0.0,1.5,2.6,11.4,23.8,-5
Georgia,Mitchell,45.5,48.1,0.6,0.9,0.1,1.1,4.6,12.3,27.5,-2
Georgia,Monroe,72.5,22.7,0.4,1.0,0.0,1.4,2.4,22.7,13.3,-5
Georgia,Montgomery,66.4,25.8,0.1,0.6,0.0,1.4,6.8,15.5,20.5,-5
Georgia,Morgan,72.3,22.3,0.7,0.7,0.0,1.6,3.3,22.1,12.0,-5
Georgia,Murray,82.0,1.2,1.0,0.6,0.3,1.2,15.6,9.6,17.2,-5
Georgia,Muscogee,40.0,47.8,0.5,2.8,0.2,3.1,7.7,26.0,22.6,2
Georgia,Newton,45.3,46.6,0.5,1.2,0.1,2.1,5.9,19.9,13.4,0
Georgia,Oconee,84.3,5.3,0.3,4.2,0.1,1.5,5.1,48.2,6.5,-5
Georgia,Oglethorpe,75.1,17.2,0.4,1.0,0.0,1.9,5.0,15.5,13.4,-5
Georgia,Paulding,69.8,20.8,0.4,1.2,0.1,2.3,6.7,24.4,8.3,-5
Georgia,Peach,45.1,44.6,0.5,1.2,0.1,1.9,7.8,20.3,19.6,-1
Georgia,Pickens,93.6,1.2,0.5,0.7,0.0,1.4,3.1,24.9,10.8,-5
Georgia,Pierce,83.9,8.8,0.9,0.7,0.1,1.5,5.1,12.7,19.4,-5
Georgia,Pike,87.1,9.3,0.3,0.5,0.0,1.5,1.6,16.5,10.7,-5
Georgia,Polk,71.6,12.8,0.8,0.7,0.2,1.8,13.7,12.7,19.0,-5
Georgia,Pulaski,62.5,31.6,0.4,1.1,0.1,1.5,3.5,12.6,22.5,-5
Georgia,Putnam,65.5,26.7,0.5,0.6,0.3,1.2,6.4,21.4,17.2,-5
Georgia,Quitman,49.3,47.3,0.7,0.3,0.0,1.3,1.7,8.3,26.1,-2
Georgia,Rabun,87.6,1.6,0.6,1.1,0.1,1.8,8.2,25.3,17.8,-5
Georgia,Randolph,35.3,61.5,0.1,0.5,0.1,0.8,2.3,12.1,33.6,2
Georgia,Richmond,34.3,57.1,0.4,1.8,0.2,2.7,5.0,21.0,23.7,4
Georgia,Rockdale,30.2,57.0,0.6,1.9,0.2,2.2,10.4,25.8,14.1,3
Georgia,Schley,71.9,20.1,0.1,0.8,0.0,2.7,6.2,13.7,18.0,-5
Georgia,Screven,54.7,41.3,0.5,0.7,0.0,1.3,2.3,14.7,20.5,-3
Georgia,Seminole,61.8,32.9,0.3,0.8,0.0,1.5,3.5,15.1,29.2,-4
Georgia,Spalding,58.1,34.6,0.5,1.1,0.1,1.9,4.7,16.2,19.9,-3
Georgia,Stephens,82.2,11.0,0.5,0.9,0.1,2.4,3.6,19.6,18.7,-5
Georgia,Stewart,23.7,48.7,1.1,3.1,0.0,2.2,31.5,12.4,36.2,2
Georgia,Sumter,39.2,53.1,0.5,1.4,0.2,1.2,5.7,16.8,25.5,0
Georgia,Talbot,40.9,55.0,0.7,0.3,0.0,1.3,2.8,12.5,22.2,3
Georgia,Taliaferro,38.7,54.2,0.2,1.6,0.0,2.1,4.4,6.8,26.5,3
Georgia,Tattnall,57.7,30.1,0.7,0.6,0.2,1.2,11.6,12.3,27.3,-5
Georgia,Taylor,56.9,38.8,0.3,0.8,0.0,1.3,2.7,11.4,23.7,-3
Georgia,Telfair,49.2,37.2,0.4,0.7,0.1,1.3,14.7,8.1,34.6,-4
Georgia,Terrell,35.6,60.4,0.6,0.4,0.2,1.4,2.7,10.8,33.0,1
Georgia,Thomas,57.7,36.2,0.6,1.0,0.1,1.4,3.9,22.2,17.9,-3
Georgia,Tift,55.4,30.6,0.5,1.6,0.1,1.4,12.0,16.8,21.7,-5
Georgia,Toombs,59.8,26.5,0.8,0.8,0.1,1.6,11.9,15.9,22.3,-5
Georgia,Towns,94.0,1.3,0.4,0.8,0.1,1.0,2.9,25.6,13.8,-5
Georgia,Treutlen,63.9,31.7,0.3,0.4,0.0,1.1,3.0,15.5,27.4,-4
Georgia,Troup,56.0,36.6,0.4,2.2,0.2,1.7,3.7,18.5,21.6,-3
Georgia,Turner,53.0,40.7,0.5,0.9,0.2,1.2,4.7,13.5,27.6,-3
Georgia,Twiggs,55.5,40.5,0.4,0.3,0.0,1.6,2.5,9.2,22.2,-1
Georgia,Union,93.6,0.9,0.5,0.7,0.0,1.3,3.4,22.0,15.4,-5
Georgia,Upson,67.2,28.5,0.5,0.7,0.1,1.5,2.3,12.9,20.5,-4
Georgia,Walker,90.7,4.5,0.4,0.7,0.1,1.7,2.3,15.5,15.6,-5
Georgia,Walton,74.0,18.5,0.4,1.6,0.1,1.7,4.7,19.0,12.3,-5
Georgia,Ware,62.9,30.2,0.5,0.9,0.1,1.9,4.5,13.5,22.0,-5
Georgia,Warren,37.8,59.0,0.3,0.7,0.0,1.1,1.6,13.7,27.9,2
Georgia,Washington,42.5,53.7,0.2,0.6,0.0,1.2,2.6,13.1,26.7,-1
Georgia,Wayne,71.2,20.1,0.7,0.6,0.1,2.1,6.5,12.7,20.2,-5
Georgia,Webster,52.0,42.1,0.5,0.5,0.0,1.6,4.7,11.3,20.0,-2
Georgia,Wheeler,56.0,37.8,0.1,0.3,0.0,1.3,5.6,8.1,37.4,-5
Georgia,White,92.1,2.0,0.6,0.6,0.1,1.6,3.3,20.2,13.3,-5
Georgia,Whitfield,57.7,4.4,1.4,1.6,0.2,1.7,35.9,14.6,16.5,-5
Georgia,Wilcox,58.6,34.9,0.3,0.7,0.0,1.5,4.8,10.5,30.7,-5
Georgia,Wilkes,51.1,41.4,0.2,0.9,0.0,2.1,5.3,14.3,22.8,-2
Georgia,Wilkinson,56.8,38.4,0.5,0.5,0.0,1.7,2.7,9.0,23.5,-2
Georgia,Worth,67.8,28.2,0.4,0.7,0.1,1.2,2.3,11.0,21.6,-5
Hawaii,Hawaii,30.3,0.8,0.6,21.2,13.0,30.3,13.0,28.6,15.0,4
Hawaii,Honolulu,18.0,2.8,0.3,43.0,9.6,22.6,10.0,34.0,8.3,4
Hawaii,Kauai,29.4,0.7,0.5,31.0,9.2,25.6,11.2,28.2,10.1,4
Hawaii,Maui,30.1,0.8,0.6,29.1,10.7,23.9,11.5,26.3,10.0,5
Idaho,Ada,84.5,1.3,0.8,2.8,0.2,3.0,8.3,37.6,10.8,-2
Idaho,Adams,91.1,0.4,1.5,0.8,0.4,2.4,4.2,20.3,14.5,-5
Idaho,Bannock,83.5,1.1,3.7,1.7,0.3,2.5,8.8,28.1,14.2,-3
Idaho,Bear Lake,93.4,0.4,0.9,0.5,0.1,1.2,4.2,20.3,11.7,-5
Idaho,Benewah,84.7,0.5,8.5,0.4,0.1,3.9,3.7,14.1,14.3,-5
Idaho,Bingham,73.6,0.6,7.4,1.1,0.2,1.9,18.1,19.3,12.5,-5
Idaho,Blaine,74.5,0.6,1.7,1.2,0.2,1.6,22.5,40.4,8.5,4
Idaho,Boise,90.4,0.5,1.2,0.8,0.4,2.6,4.9,29.2,12.1,-5
Idaho,Bonner,92.9,0.3,0.9,0.7,0.1,2.3,3.2,22.4,13.7,-5
Idaho,Bonneville,82.7,0.7,1.3,1.2,0.1,2.2,13.3,29.3,10.5,-5
Idaho,Boundary,90.0,0.6,2.0,0.8,0.1,2.1,5.2,18.2,15.5,-5
Idaho,Butte,91.3,0.5,1.3,0.3,0.2,2.3,4.5,15.5,16.9,-5
Idaho,Camas,88.1,0.5,1.4,0.4,0.0,3.6,6.5,20.6,9.2,-5
Idaho,Canyon,70.1,0.8,1.7,1.1,0.3,2.7,25.6,18.1,15.5,-5
Idaho,Caribou,91.9,0.2,0.7,0.5,0.2,1.2,5.7,20.1,9.1,-5
Idaho,Cassia,69.4,1.0,1.6,0.8,0.4,1.7,27.4,18.1,12.7,-5
Idaho,Clark,51.2,1.2,3.3,1.1,0.2,2.0,44.5,17.0,14.5,-5
Idaho,Clearwater,89.8,0.7,2.4,0.7,0.2,2.4,4.4,17.4,15.7,-5
Idaho,Custer,91.7,0.6,0.9,0.4,0.0,2.2,4.7,22.6,14.7,-5
Idaho,Elmore,72.5,3.4,1.7,3.1,0.4,3.8,17.4,17.6,12.9,-5
Idaho,Franklin,91.1,0.3,1.0,0.2,0.1,1.5,6.7,20.2,8.2,-5
Idaho,Fremont,85.0,0.8,1.0,0.3,0.4,1.3,12.5,21.1,13.2,-5
Idaho,Gem,87.6,0.3,1.2,1.1,0.2,2.2,8.4,16.9,13.5,-5
Idaho,Gooding,67.2,0.6,2.1,0.8,0.3,2.0,29.5,14.7,14.9,-5
Idaho,Idaho,90.7,0.5,3.1,0.6,0.1,2.3,3.5,19.1,15.1,-5
Idaho,Jefferson,86.5,0.4,1.3,0.7,0.1,1.7,10.6,21.2,9.2,-5
Idaho,Jerome,61.1,0.8,2.2,0.6,0.2,1.6,36.4,13.0,13.7,-5
Idaho,Kootenai,90.4,0.4,1.3,1.0,0.1,2.6,4.8,24.5,10.6,-5
Idaho,Latah,88.3,1.2,0.9,2.7,0.2,3.0,4.5,46.4,16.5,1
Idaho,Lemhi,93.3,0.4,1.3,0.4,0.0,2.0,3.5,22.3,16.1,-5
Idaho,Lewis,83.3,0.5,6.4,2.0,0.2,3.8,4.7,16.3,14.4,-5
Idaho,Lincoln,66.2,0.5,1.7,0.7,0.2,2.5,30.4,9.1,12.8,-5
Idaho,Madison,88.1,0.7,0.5,1.4,0.3,1.9,7.8,37.5,19.1,-5
Idaho,Minidoka,61.5,0.8,2.3,0.6,0.1,1.9,35.8,14.2,14.1,-5
Idaho,Nez Perce,86.9,0.5,6.0,0.8,0.1,2.7,4.0,22.7,12.0,-5
Idaho,Oneida,93.2,0.4,0.5,0.7,0.1,0.8,4.7,15.1,11.1,-5
Idaho,Owyhee,68.6,0.9,4.4,0.8,0.2,1.8,26.3,9.7,15.9,-5
Idaho,Payette,78.3,0.5,1.8,1.0,0.1,2.5,17.4,14.2,13.0,-5
Idaho,Power,60.4,1.1,3.7,0.5,0.2,2.1,34.8,15.8,14.6,-5
Idaho,Shoshone,91.1,0.6,1.8,0.7,0.2,2.8,3.6,12.4,17.4,-5
Idaho,Teton,81.2,0.4,0.9,0.6,0.2,1.3,16.8,42.5,8.3,-1
Idaho,Twin Falls,78.6,0.8,1.3,1.7,0.3,1.9,16.9,19.1,13.5,-5
Idaho,Valley,91.9,0.4,1.2,0.6,0.1,1.9,4.7,30.8,8.5,-3
Idaho,Washington,79.1,0.5,1.7,1.0,0.1,2.2,16.9,16.4,15.7,-5
Illinois,Adams,91.5,3.9,0.3,1.0,0.0,2.0,1.7,23.4,13.5,-5
Illinois,Alexander,63.2,32.3,0.5,0.3,0.2,2.3,1.8,10.7,30.3,-2
Illinois,Bond,87.7,6.2,0.7,0.8,0.0,1.5,3.6,19.3,13.3,-5
Illinois,Boone,72.2,2.8,0.8,1.5,0.1,2.3,22.4,21.7,8.8,-2
Illinois,Brown,73.7,18.8,1.3,0.3,0.0,0.9,6.7,13.2,14.9,-5
Illinois,Bureau,87.4,1.0,0.5,1.0,0.0,1.4,9.5,18.9,10.7,-3
