state,county,race_whtnothsp_pct,race_blkafr_pct,race_amrindalsk_pct,race_asn_pct,race_hwnpcf_pct,race_multi_pct,race_hspltn_pct,college_edu_pct,poverty_pct
Missouri,Shelby,94.8,0.9,0.5,0.2,0.0,1.7,2.2,15.7,15.7
Missouri,Stoddard,95.3,1.3,0.5,0.3,0.0,1.2,1.8,14.1,17.1
Missouri,Stone,94.7,0.4,0.9,0.4,0.2,1.6,2.4,18.4,15.5
Missouri,Sullivan,76.9,3.6,1.0,0.5,0.6,0.9,18.0,10.7,16.1
Missouri,Taney,88.5,1.7,1.0,1.1,0.1,2.2,6.2,17.8,13.8
Missouri,Texas,91.1,3.7,0.9,0.4,0.1,2.1,2.1,13.8,21.2
Missouri,Vernon,93.8,1.0,0.8,0.7,0.1,1.9,2.1,17.3,15.6
Missouri,Warren,91.8,2.3,0.6,0.5,0.0,2.0,3.4,18.7,10.1
Missouri,Washington,94.0,2.5,0.5,0.3,0.0,1.5,1.5,8.9,22.8
Missouri,Wayne,94.6,0.8,0.5,0.3,0.0,2.1,1.9,12.1,22.9
Missouri,Webster,94.2,1.1,0.8,0.4,0.0,1.9,2.1,15.7,15.5
Missouri,Worth,96.3,1.0,0.3,0.2,0.0,0.9,1.6,19.1,14.8
Missouri,Wright,95.0,0.6,0.7,0.4,0.1,1.5,2.0,11.8,24.3
Missouri,St. Louis City,42.9,47.6,0.3,3.1,0.1,2.1,3.9,34.1,25.0
Montana,Beaverhead,90.3,0.4,1.9,0.5,0.3,2.2,5.0,33.0,13.8
Montana,Big Horn,26.6,0.4,66.0,0.5,0.0,3.4,7.0,17.6,26.8
Montana,Blaine,44.3,0.4,50.1,0.3,0.0,2.9,3.8,20.7,26.2
Montana,Broadwater,93.1,0.5,1.7,0.3,0.1,1.8,3.0,28.6,9.8
Montana,Carbon,94.1,0.6,1.3,0.3,0.1,1.5,2.5,31.1,9.4
Montana,Carter,96.0,0.3,0.9,0.1,0.0,1.6,1.4,16.6,12.9
Montana,Cascade,85.0,1.6,4.9,1.0,0.1,4.0,4.6,27.3,11.9
Montana,Chouteau,77.0,0.2,19.1,0.5,0.1,1.7,2.6,25.6,14.5
Montana,Custer,91.4,0.5,2.4,0.7,0.1,2.0,3.6,22.4,13.0
Montana,Daniels,91.2,0.6,2.9,0.3,0.0,2.3,3.6,23.0,10.2
Montana,Dawson,92.1,0.5,2.4,0.7,0.0,2.1,3.1,19.8,10.7
Montana,Deer Lodge,89.8,0.4,3.9,0.5,0.1,2.7,3.7,17.1,15.9
Montana,Fallon,95.0,0.3,0.9,0.7,0.2,1.5,1.7,15.9,9.1
Montana,Fergus,94.0,0.3,1.7,0.3,0.0,1.9,2.4,29.5,12.7
Montana,Flathead,92.7,0.3,1.4,0.8,0.1,2.4,2.8,29.1,11.0
Montana,Gallatin,91.2,0.5,1.0,1.6,0.1,2.0,4.0,48.8,9.8
Montana,Garfield,97.4,0.4,0.6,0.1,0.0,0.7,0.9,17.5,16.4
Montana,Glacier,30.5,0.3,64.6,0.4,0.0,3.1,3.1,18.4,26.2
Montana,Golden Valley,89.6,0.8,1.7,0.6,0.0,3.8,4.0,20.6,19.0
Montana,Granite,94.1,0.6,0.8,0.4,0.0,2.0,2.3,25.0,12.2
Montana,Hill,69.2,0.5,24.3,0.5,0.0,3.4,3.6,23.7,15.7
Montana,Jefferson,92.9,0.4,1.8,0.5,0.1,2.1,2.6,32.9,8.4
Montana,Judith Basin,96.4,0.1,1.0,0.2,0.0,0.8,1.6,28.3,12.7
Montana,Lake,65.1,0.6,24.5,0.5,0.1,7.2,4.6,26.0,18.8
Montana,Lewis and Clark,91.2,0.5,2.3,0.8,0.1,2.5,3.4,37.5,8.3
Montana,Liberty,96.0,0.5,0.8,0.2,0.0,1.7,0.9,16.3,18.5
Montana,Lincoln,92.5,0.4,1.3,0.4,0.1,2.5,3.3,20.4,15.6
Montana,McCone,94.1,0.7,1.3,0.4,0.0,2.1,1.7,17.4,14.7
Montana,Madison,90.1,0.4,0.8,0.7,0.0,1.9,6.6,30.3,10.0
Montana,Meagher,94.8,0.5,0.8,0.4,0.0,1.7,2.4,19.6,16.0
Montana,Mineral,91.6,0.5,2.0,0.7,0.0,2.7,2.9,15.2,14.5
Montana,Missoula,89.2,0.5,2.7,1.9,0.1,3.0,3.3,42.6,14.3
Montana,Musselshell,90.5,0.8,2.0,1.9,0.0,2.3,3.3,15.0,17.2
Montana,Park,93.2,0.4,1.1,0.5,0.0,2.2,3.2,34.1,12.9
Montana,Petroleum,93.6,0.0,1.0,0.0,0.0,3.3,2.1,25.3,14.1
Montana,Phillips,83.2,0.2,9.4,0.3,0.0,4.6,3.2,18.1,14.4
Montana,Pondera,81.0,0.3,14.3,0.4,0.1,2.8,2.0,22.1,17.7
Montana,Powder River,93.4,0.2,1.9,0.1,0.0,2.8,1.8,25.6,12.2
Montana,Powell,88.8,1.2,5.4,0.4,0.1,1.8,2.8,18.2,18.7
Montana,Prairie,90.4,0.2,1.1,0.7,0.0,3.6,4.0,20.5,12.0
Montana,Ravalli,92.7,0.4,1.2,0.6,0.1,2.0,3.6,26.5,12.5
Montana,Richland,89.4,0.6,2.4,0.5,0.1,2.7,5.3,19.7,8.7
Montana,Roosevelt,33.4,0.4,60.6,0.6,0.0,3.7,4.2,15.5,26.1
Montana,Rosebud,54.9,0.4,38.9,1.1,0.0,3.1,4.9,18.8,17.3
Montana,Sanders,90.0,0.3,4.2,0.5,0.1,2.6,3.2,17.3,20.5
Montana,Sheridan,90.2,0.5,2.2,0.5,0.0,4.2,4.8,20.8,11.0
Montana,Silver Bow,89.7,0.8,2.3,0.8,0.1,2.3,5.1,25.9,16.3
Montana,Stillwater,92.1,0.3,1.2,0.9,0.0,2.0,4.4,25.0,8.5
Montana,Sweet Grass,93.5,0.4,1.1,0.6,0.0,2.3,2.5,25.4,10.0
Montana,Teton,93.2,0.2,1.7,1.1,0.0,2.4,1.6,23.7,13.5
Montana,Toole,86.2,1.1,5.3,0.7,0.1,3.1,4.3,14.8,15.7
Montana,Treasure,90.3,0.0,3.4,0.9,0.0,2.7,3.8,23.1,11.7
Montana,Valley,84.6,0.5,9.3,1.0,0.1,2.6,2.7,21.1,11.8
Montana,Wheatland,88.7,0.4,5.1,0.5,0.0,2.6,6.9,17.8,18.5
Montana,Wibaux,92.9,0.0,1.2,0.6,0.2,1.2,4.1,22.7,10.8
Montana,Yellowstone,86.1,0.8,4.8,0.8,0.1,2.9,5.8,30.2,10.3
Nebraska,Adams,85.2,1.3,1.3,1.3,0.1,1.3,10.9,23.5,12.1
Nebraska,Antelope,95.1,0.4,0.5,0.5,0.0,0.8,3.2,18.6,11.2
Nebraska,Arthur,94.2,0.0,0.4,0.2,0.0,2.2,4.3,29.9,13.8
Nebraska,Banner,91.5,1.9,0.3,0.0,0.0,0.5,5.8,17.4,11.7
Nebraska,Blaine,96.6,0.4,0.2,0.0,0.0,1.1,1.7,24.2,14.5
Nebraska,Boone,96.1,0.5,0.3,0.3,0.0,0.8,2.4,19.8,9.2
Nebraska,Box Butte,81.0,1.0,4.5,0.8,0.0,2.5,12.7,17.4,11.6
Nebraska,Boyd,95.1,0.2,1.5,0.9,0.1,0.5,2.3,20.2,12.6
Nebraska,Brown,95.4,0.5,0.9,0.2,0.1,1.1,1.9,18.2,12.1
Nebraska,Buffalo,86.5,1.3,0.6,1.8,0.1,1.4,9.2,33.6,12.7
Nebraska,Burt,92.4,0.6,2.3,0.4,0.1,1.6,3.4,19.1,11.5
Nebraska,Butler,94.3,0.6,0.4,0.5,0.0,0.8,3.7,18.7,8.5
Nebraska,Cass,93.6,0.7,0.6,0.5,0.1,1.7,3.4,26.8,6.0
Nebraska,Cedar,96.3,0.4,0.6,0.2,0.0,1.0,2.0,18.4,8.3
Nebraska,Chase,83.3,0.5,0.5,0.2,0.0,1.0,15.1,19.4,9.3
Nebraska,Cherry,87.9,0.4,6.4,0.6,0.0,3.2,3.0,20.1,11.7
Nebraska,Cheyenne,89.4,0.5,1.1,1.1,0.1,1.7,7.0,26.3,10.2
Nebraska,Clay,88.8,0.6,1.3,0.3,0.3,1.1,9.3,17.8,10.8
Nebraska,Colfax,47.6,5.0,3.3,1.1,0.5,1.3,47.0,14.4,9.2
Nebraska,Cuming,87.6,0.5,0.8,0.5,0.1,1.1,10.5,21.2,8.3
Nebraska,Custer,94.2,0.6,0.6,0.2,0.0,1.1,3.5,21.7,12.1
Nebraska,Dakota,47.6,5.8,4.0,3.9,0.5,2.3,39.0,12.6,12.7
Nebraska,Dawes,85.0,1.8,4.1,2.1,0.4,2.7,5.4,37.0,17.0
Nebraska,Dawson,58.1,6.3,1.9,1.2,0.3,1.3,34.1,15.8,11.5
Nebraska,Deuel,90.6,0.2,1.6,0.4,0.0,1.3,6.7,18.1,12.2
Nebraska,Dixon,83.0,0.7,1.0,0.3,0.2,1.3,14.9,18.8,8.8
Nebraska,Dodge,83.1,1.3,1.5,0.7,0.4,1.7,13.4,19.0,13.7
Nebraska,Douglas,69.1,11.4,1.2,4.2,0.1,2.8,12.8,37.9,11.4
Nebraska,Dundy,88.6,0.5,1.6,0.2,0.2,1.7,8.2,21.1,14.9
Nebraska,Fillmore,93.3,0.9,0.9,0.7,0.0,0.9,4.1,19.2,8.2
Nebraska,Franklin,95.8,0.2,0.6,0.2,0.0,1.5,2.2,20.0,13.7
Nebraska,Frontier,95.6,0.5,0.5,0.2,0.0,1.0,2.3,19.5,13.1
Nebraska,Furnas,93.0,0.5,0.7,0.3,0.1,1.3,4.5,18.2,11.2
Nebraska,Gage,94.2,0.8,0.7,0.6,0.0,1.5,2.7,20.3,10.7
Nebraska,Garden,91.3,0.4,1.3,0.0,0.0,1.8,5.9,24.2,15.6
Nebraska,Garfield,97.7,0.2,0.3,0.1,0.1,0.4,1.4,19.5,11.6
Nebraska,Gosper,91.0,0.7,0.6,0.4,0.0,1.6,5.9,24.1,9.2
Nebraska,Grant,97.3,0.2,0.2,0.2,0.0,1.1,1.2,23.0,10.0
Nebraska,Greeley,96.1,0.8,0.1,0.1,0.0,0.7,2.5,17.3,12.5
Nebraska,Hall,65.7,3.7,1.9,1.4,0.4,1.6,28.5,19.8,12.0
Nebraska,Hamilton,94.9,0.4,0.3,0.3,0.0,1.0,3.4,25.7,6.5
Nebraska,Harlan,96.0,0.2,0.6,0.2,0.0,0.8,2.3,18.7,10.4
Nebraska,Hayes,93.1,0.3,0.5,0.4,0.1,0.9,4.7,17.2,16.7
Nebraska,Hitchcock,94.1,0.2,0.5,0.2,0.0,1.0,4.2,17.4,13.7
Nebraska,Holt,92.8,0.4,0.7,0.6,0.1,0.9,5.3,21.0,10.8
Nebraska,Hooker,95.6,0.0,0.4,0.3,0.0,1.6,2.9,25.6,8.6
Nebraska,Howard,95.2,0.5,0.6,0.5,0.1,1.0,2.7,20.1,10.0
Nebraska,Jefferson,93.4,0.7,0.8,0.4,0.0,1.2,4.2,14.7,11.5
Nebraska,Johnson,80.2,6.3,1.6,1.4,0.0,1.1,10.3,17.3,12.7
Nebraska,Kearney,91.9,0.3,0.6,0.3,0.0,1.2,6.5,22.3,8.4
Nebraska,Keith,89.3,1.0,0.8,0.6,0.0,1.6,7.6,22.0,12.3
Nebraska,Keya Paha,97.8,0.0,0.6,0.5,0.0,0.9,0.7,20.6,17.7
Nebraska,Kimball,84.6,0.3,2.3,1.1,0.1,2.9,10.1,17.5,13.8
Nebraska,Knox,85.4,0.3,10.3,0.5,0.1,1.9,2.9,20.8,12.6
Nebraska,Lancaster,80.8,4.2,1.0,4.8,0.1,2.9,7.2,37.9,11.4
Nebraska,Lincoln,87.5,1.3,1.1,1.0,0.1,1.5,8.7,22.2,11.6
Nebraska,Logan,95.5,0.4,0.9,0.4,0.0,0.7,2.4,22.7,8.9
Nebraska,Loup,95.3,1.1,0.3,0.2,0.0,0.0,3.2,22.9,15.8
Nebraska,McPherson,97.4,0.4,0.0,0.0,0.0,1.2,1.0,25.2,12.7
Nebraska,Madison,78.8,1.7,2.0,1.9,0.1,1.7,15.8,20.4,13.1
Nebraska,Merrick,92.2,0.5,0.9,1.0,0.1,1.3,4.7,17.6,10.2
Nebraska,Morrill,81.8,0.4,1.9,0.7,0.0,1.5,15.4,18.9,14.3
Nebraska,Nance,94.5,0.5,0.8,0.1,0.0,1.2,3.1,18.3,11.8
Nebraska,Nemaha,93.6,1.4,0.5,0.6,0.1,1.5,2.8,28.0,12.6
Nebraska,Nuckolls,94.8,0.2,0.6,0.6,0.0,1.3,2.9,19.1,11.5
Nebraska,Otoe,88.2,1.0,0.7,0.7,0.2,1.7,8.3,21.4,9.1
Nebraska,Pawnee,95.3,0.6,0.2,0.2,0.0,1.9,1.9,15.9,13.2
Nebraska,Perkins,94.1,0.8,0.3,0.2,0.1,0.7,4.3,22.9,9.3
Nebraska,Phelps,91.9,0.4,0.8,0.4,0.0,1.2,5.9,26.0,8.8
Nebraska,Pierce,95.9,0.5,0.4,0.4,0.0,1.1,2.0,22.5,9.5
Nebraska,Platte,77.4,1.1,1.3,1.2,0.2,1.1,19.8,21.5,8.6
Nebraska,Polk,92.0,0.3,0.6,0.2,0.1,1.3,6.3,20.9,6.9
Nebraska,Red Willow,91.7,1.4,0.8,0.5,0.0,1.3,5.1,18.7,10.9
Nebraska,Richardson,92.1,0.5,3.2,0.4,0.0,2.5,2.0,19.4,13.0
Nebraska,Rock,96.8,0.1,1.0,0.4,0.0,0.4,1.5,18.9,14.3
Nebraska,Saline,68.4,1.6,1.8,3.3,0.7,1.5,25.9,13.4,10.6
Nebraska,Sarpy,80.5,4.3,0.7,2.6,0.1,3.3,9.8,39.5,5.1
Nebraska,Saunders,95.0,0.5,0.5,0.4,0.0,1.5,2.3,26.5,7.6
Nebraska,Scotts Bluff,71.6,1.2,3.4,0.9,0.1,1.5,24.3,22.1,13.3
Nebraska,Seward,94.5,0.8,0.5,0.5,0.0,1.3,2.8,28.1,7.5
Nebraska,Sheridan,81.5,0.4,10.7,0.5,0.3,4.0,5.3,25.8,14.3
Nebraska,Sherman,96.0,0.3,0.4,0.5,0.0,0.6,2.5,18.3,11.7
Nebraska,Sioux,91.7,0.2,1.5,0.3,0.0,1.3,5.7,26.6,17.1
Nebraska,Stanton,91.5,1.1,0.8,0.3,0.0,1.3,5.5,17.6,7.8
Nebraska,Thayer,95.2,0.5,0.4,0.3,0.0,1.3,2.4,20.7,11.6
Nebraska,Thomas,93.8,0.8,1.8,0.3,0.0,0.7,2.6,29.0,13.5
Nebraska,Thurston,35.4,0.5,58.6,0.5,0.0,2.9,6.1,16.0,23.3
Nebraska,Valley,95.0,0.4,0.3,0.4,0.0,1.1,3.0,20.3,12.1
Nebraska,Washington,94.3,0.8,0.4,0.4,0.1,1.3,3.1,30.8,7.2
Nebraska,Wayne,89.4,1.4,0.9,0.6,0.1,1.4,6.8,32.4,12.2
Nebraska,Webster,91.3,0.5,0.4,0.4,0.4,2.2,5.5,22.8,13.0
Nebraska,Wheeler,96.6,0.0,0.1,0.4,0.0,1.4,1.7,19.1,9.2
Nebraska,York,90.5,1.7,0.9,0.8,0.1,1.5,5.3,28.1,10.1
Nevada,Churchill,72.7,2.4,5.5,3.1,0.4,4.4,14.3,18.3,11.5
Nevada,Clark,42.2,12.8,1.2,10.4,0.9,4.8,31.4,23.3,14.0
Nevada,Douglas,80.3,1.0,2.3,1.8,0.2,3.0,13.0,27.2,8.2
Nevada,Elko,66.6,1.4,6.5,1.3,0.3,2.6,24.4,17.7,10.6
Nevada,Esmeralda,67.1,3.6,7.1,0.5,0.1,4.0,18.6,16.7,14.6
Nevada,Eureka,80.0,1.0,3.1,1.0,0.1,2.8,13.5,13.5,9.0
Nevada,Humboldt,64.8,1.1,4.9,0.9,0.3,3.0,27.5,15.2,10.5
Nevada,Lander,69.3,1.0,5.8,1.6,0.0,2.5,22.6,13.3,11.1
Nevada,Lincoln,84.2,3.3,1.9,0.8,0.3,2.5,8.2,21.7,13.8
Nevada,Lyon,74.3,1.4,3.3,1.6,0.3,3.7,17.7,14.7,10.8
Nevada,Mineral,61.5,4.2,18.1,3.4,0.2,4.7,13.0,14.0,17.5
Nevada,Nye,75.7,3.6,1.8,1.8,0.6,3.3,15.0,11.5,15.8
Nevada,Pershing,64.7,4.6,4.5,1.3,0.3,3.0,24.5,13.7,18.2
Nevada,Storey,84.0,1.6,1.9,2.4,0.5,2.6,7.6,22.9,7.0
Nevada,Washoe,62.6,2.7,2.2,5.8,0.7,3.8,24.8,29.8,11.1
Nevada,White Pine,71.5,5.1,5.1,1.2,0.2,2.7,16.3,14.6,13.8
Nevada,Carson City,68.1,1.7,2.5,2.4,0.1,3.2,23.4,21.6,14.7
New Hampshire,Belknap,95.0,0.7,0.3,1.1,0.0,1.5,1.7,31.5,8.3
New Hampshire,Carroll,95.7,0.6,0.4,0.7,0.0,1.2,1.6,34.0,9.3
New Hampshire,Cheshire,93.9,0.8,0.3,1.7,0.0,1.6,1.9,32.6,9.4
New Hampshire,Coos,94.9,0.9,0.5,0.6,0.0,1.5,1.8,18.3,11.7
New Hampshire,Grafton,90.6,1.2,0.4,3.8,0.0,1.9,2.5,39.3,9.4
New Hampshire,Hillsborough,84.1,3.0,0.3,4.5,0.1,2.0,7.0,36.5,7.9
New Hampshire,Merrimack,92.2,1.6,0.3,2.4,0.0,1.6,2.3,35.2,7.3
New Hampshire,Rockingham,92.3,1.1,0.2,2.2,0.0,1.5,3.2,40.6,5.1
New Hampshire,Strafford,90.5,1.3,0.3,3.7,0.0,2.0,2.6,35.7,9.4
New Hampshire,Sullivan,94.7,0.7,0.4,1.1,0.0,1.7,1.7,25.9,10.3
New Jersey,Atlantic,55.9,17.1,0.7,8.3,0.1,2.7,19.2,26.6,14.4
New Jersey,Bergen,55.7,7.3,0.5,16.9,0.1,2.2,20.6,47.9,6.6
New Jersey,Burlington,67.0,18.2,0.3,5.3,0.1,2.9,8.3,36.8,6.5
New Jersey,Camden,56.3,21.6,0.6,6.0,0.1,2.5,17.2,31.1,11.7
New Jersey,Cape May,85.2,4.9,0.3,1.0,0.1,1.9,7.9,31.3,10.4
New Jersey,Cumberland,45.9,21.9,1.6,1.5,0.1,3.0,31.4,14.4,18.4
New Jersey,Essex,30.5,41.9,0.7,5.8,0.1,2.4,23.5,34.0,15.7
New Jersey,Gloucester,78.1,11.2,0.3,3.1,0.1,2.2,6.4,31.0,6.7
New Jersey,Hudson,28.8,14.8,1.1,16.4,0.2,2.7,42.9,39.3,14.1
New Jersey,Hunterdon,85.1,2.9,0.2,4.2,0.2,1.4,6.8,50.7,3.9
New Jersey,Mercer,48.8,21.5,0.6,11.6,0.2,2.4,18.1,41.5,11.4
New Jersey,Middlesex,42.3,11.7,0.6,25.1,0.1,2.2,21.6,42.0,8.5
New Jersey,Monmouth,75.0,7.6,0.3,5.7,0.1,1.8,11.1,44.0,7.3
New Jersey,Morris,70.8,3.8,0.3,10.7,0.0,1.9,13.7,52.6,4.9
New Jersey,Ocean,84.4,3.5,0.3,1.9,0.0,1.4,9.5,28.4,10.2
New Jersey,Passaic,40.8,15.0,1.5,5.8,0.2,2.8,42.3,27.0,16.5
New Jersey,Salem,73.9,14.7,0.6,1.1,0.0,2.3,9.5,21.0,13.3
New Jersey,Somerset,55.5,10.4,0.4,18.6,0.1,2.1,15.0,53.1,5.3
New Jersey,Sussex,85.8,2.5,0.3,2.0,0.0,1.7,8.6,34.4,5.3
New Jersey,Union,39.8,23.7,0.8,5.7,0.1,2.2,32.3,34.1,9.3
New Jersey,Warren,81.1,5.4,0.3,3.0,0.1,1.7,9.7,31.7,7.4
New Mexico,Bernalillo,38.5,3.4,6.2,2.9,0.1,3.1,50.3,33.4,14.6
New Mexico,Catron,75.4,0.8,3.8,0.3,0.0,2.9,18.7,25.8,21.2
New Mexico,Chaves,38.7,2.4,2.3,1.2,0.3,1.8,57.2,19.0,18.9
New Mexico,Cibola,19.1,1.4,43.8,0.6,0.1,2.1,38.4,12.4,30.1
New Mexico,Colfax,46.8,1.0,2.8,0.8,0.2,2.1,49.3,20.5,19.8
New Mexico,Curry,47.1,7.1,2.1,1.9,0.3,3.2,42.7,19.9,18.9
New Mexico,De Baca,52.1,0.6,2.0,0.3,0.0,4.0,44.3,10.4,22.0
New Mexico,Dona Ana,26.9,2.4,2.4,1.3,0.2,1.9,68.6,27.4,26.3
New Mexico,Eddy,46.1,2.0,2.4,0.9,0.1,1.8,49.8,16.2,16.9
New Mexico,Grant,45.6,1.3,2.5,0.9,0.2,2.3,50.7,27.0,20.3
New Mexico,Guadalupe,15.9,2.6,3.4,1.2,0.0,2.3,79.2,13.1,22.6
New Mexico,Harding,53.6,0.3,2.1,0.3,0.0,1.2,45.5,24.0,15.1
New Mexico,Hidalgo,39.2,1.8,1.3,0.5,0.2,1.4,57.7,14.4,24.8
New Mexico,Lea,35.0,4.3,2.0,0.7,0.1,1.6,59.4,13.1,16.1
New Mexico,Lincoln,61.1,1.0,4.3,0.7,0.2,1.7,33.8,29.6,15.8
New Mexico,Los Alamos,71.4,1.5,1.3,6.5,0.1,2.5,18.2,65.5,3.7
New Mexico,Luna,28.9,1.7,2.3,1.1,0.2,1.8,67.6,14.1,28.3
New Mexico,McKinley,8.4,0.7,79.2,1.0,0.1,2.4,14.4,10.8,37.8
New Mexico,Mora,17.2,1.1,3.0,0.6,0.0,1.7,81.0,12.7,22.6
New Mexico,Otero,48.4,4.0,8.5,1.5,0.3,3.0,38.7,18.3,18.5
New Mexico,Quay,49.0,2.3,2.7,1.2,0.2,2.7,45.9,15.4,23.9
New Mexico,Rio Arriba,12.7,0.9,19.3,0.8,0.2,2.0,71.2,18.5,28.9
New Mexico,Roosevelt,51.1,2.8,2.2,1.4,0.2,2.3,42.9,24.5,25.7
New Mexico,Sandoval,43.1,2.7,14.0,1.7,0.2,3.0,39.4,30.1,15.3
New Mexico,San Juan,38.0,0.8,41.1,0.6,0.1,2.8,20.5,14.6,23.1
New Mexico,San Miguel,17.8,2.1,3.2,1.5,0.2,2.1,77.5,19.6,29.2
New Mexico,Santa Fe,43.0,1.2,4.2,1.6,0.2,2.2,51.1,41.4,12.2
New Mexico,Sierra,64.3,0.9,3.0,0.8,0.0,3.4,30.9,19.2,26.6
New Mexico,Socorro,33.8,1.5,14.6,2.0,0.1,2.5,49.8,19.5,28.3
New Mexico,Taos,35.4,0.9,7.5,1.1,0.1,2.7,56.9,27.7,22.8
New Mexico,Torrance,50.5,2.1,4.2,0.6,0.3,2.8,43.8,17.7,26.7
New Mexico,Union,52.2,2.2,3.4,0.7,0.0,2.5,42.6,15.9,17.6
New Mexico,Valencia,32.3,1.6,6.2,0.8,0.2,2.4,61.0,16.3,17.5
Missouri,Kansas City,55.5,28.7,0.4,2.8,0.1,3.3,10.2,33.5,17.3
New York,Albany,71.8,14.1,0.3,6.8,0.1,2.8,6.1,40.5,11.3
New York,Allegany,94.3,1.4,0.3,1.3,0.0,1.4,1.7,19.8,16.3
New York,Bronx,9.1,43.6,2.9,4.5,0.4,3.7,56.4,19.4,27.9
New York,Broome,83.0,6.2,0.3,4.4,0.1,3.0,4.3,28.0,17.5
New York,Cattaraugus,90.4,1.5,3.5,0.9,0.0,2.2,2.1,18.9,15.8
New York,Cayuga,90.0,4.5,0.5,0.6,0.1,2.2,3.0,22.4,12.6
New York,Chautauqua,87.1,2.8,0.7,0.7,0.1,2.2,7.8,21.2,17.7
New York,Chemung,86.2,6.5,0.3,1.5,0.0,3.2,3.2,25.1,15.3
New York,Chenango,94.6,1.0,0.4,0.7,0.0,1.5,2.2,18.6,12.6
New York,Clinton,89.8,4.5,0.4,1.5,0.0,1.5,3.0,21.9,13.7
New York,Columbia,86.3,5.2,0.3,2.0,0.1,2.3,4.9,30.1,10.5
New York,Cortland,92.5,2.0,0.4,1.1,0.0,1.9,2.7,26.0,15.7
New York,Delaware,91.9,2.1,0.4,1.0,0.1,1.3,4.0,21.6,17.9
New York,Dutchess,71.2,11.9,0.5,3.8,0.1,2.6,12.5,34.6,10.1
New York,Erie,75.2,14.0,0.7,3.7,0.0,2.0,5.7,32.9,14.5
New York,Essex,92.3,2.7,0.5,0.8,0.1,1.4,3.0,26.7,10.6
New York,Franklin,81.7,6.4,7.6,0.5,0.0,1.4,3.6,18.7,18.9
New York,Fulton,92.5,2.3,0.3,0.7,0.0,1.5,3.2,17.7,15.9
New York,Genesee,90.4,3.2,1.2,0.7,0.0,2.0,3.4,21.4,10.8
New York,Greene,85.0,6.3,0.5,1.3,0.0,2.1,6.0,22.0,12.7
New York,Hamilton,94.8,1.0,0.3,0.8,0.1,1.5,1.7,20.0,9.8
New York,Herkimer,94.4,1.4,0.3,0.6,0.0,1.4,2.2,20.7,14.3
New York,Jefferson,81.2,7.0,0.7,1.7,0.3,2.9,7.8,21.4,15.1
New York,Kings,36.4,34.1,0.9,12.7,0.1,2.7,19.1,35.2,19.8
New York,Lewis,95.8,0.8,0.3,0.4,0.1,1.2,1.8,16.3,12.5
New York,Livingston,90.7,3.0,0.4,1.4,0.1,1.6,3.7,23.7,12.0
New York,Madison,93.0,1.9,0.8,0.9,0.0,1.6,2.3,27.0,10.8
New York,Monroe,70.3,16.2,0.4,3.7,0.1,2.7,9.0,37.1,14.6
New York,Montgomery,80.5,3.2,0.6,0.9,0.1,2.0,14.9,17.0,17.8
New York,Nassau,59.3,13.0,0.5,10.5,0.1,1.9,17.2,44.4,6.2
New York,New York,47.0,17.9,1.2,12.8,0.2,3.4,25.9,60.7,16.3
New York,Niagara,85.3,7.3,1.1,1.1,0.1,2.6,3.1,23.5,12.4
New York,Oneida,81.6,7.1,0.3,4.2,0.1,2.3,6.1,23.9,16.1
New York,Onondaga,76.6,11.9,0.9,3.9,0.1,3.2,5.1,35.0,13.7
New York,Ontario,89.7,2.8,0.4,1.3,0.0,1.9,5.0,33.7,9.3
New York,Orange,63.5,12.9,0.8,2.9,0.1,3.0,21.0,29.5,10.9
New York,Orleans,86.2,6.6,0.8,0.6,0.1,2.0,4.9,15.9,15.2
New York,Oswego,93.9,1.2,0.5,0.7,0.0,1.6,2.7,18.3,16.3
New York,Otsego,91.1,2.4,0.3,1.5,0.1,1.7,3.8,29.6,13.1
New York,Putnam,77.9,3.7,0.4,2.3,0.1,1.9,15.8,38.5,5.4
New York,Queens,25.0,20.7,1.3,26.8,0.2,3.0,28.1,30.8,12.2
New York,Rensselaer,82.8,7.9,0.3,2.8,0.1,2.5,5.2,29.8,11.5
New York,Richmond,60.3,11.7,0.6,10.2,0.1,2.1,18.7,32.1,11.9
New York,Rockland,62.8,13.3,0.5,6.3,0.1,2.1,18.1,40.4,13.3
New York,St. Lawrence,91.9,2.6,1.0,1.1,0.1,1.5,2.4,23.1,18.9
New York,Saratoga,90.1,1.9,0.2,3.0,0.0,1.9,3.4,40.4,6.6
New York,Schenectady,73.2,12.4,0.7,4.9,0.2,3.7,7.4,30.8,12.8
New York,Schoharie,93.1,1.5,0.3,0.8,0.0,1.6,3.3,21.6,13.9
New York,Schuyler,94.9,1.1,0.4,0.6,0.0,1.5,1.9,22.1,13.9
New York,Seneca,88.8,5.5,0.5,0.8,0.0,1.8,3.5,20.5,12.0
New York,Steuben,93.6,1.6,0.3,1.5,0.0,1.6,1.7,22.6,12.8
New York,Suffolk,67.2,8.7,0.6,4.2,0.1,2.0,19.8,35.0,7.0
New York,Sullivan,71.2,9.9,0.7,1.7,0.1,2.9,16.6,23.4,14.9
New York,Tioga,94.7,1.0,0.3,0.8,0.0,1.4,2.1,24.7,9.9
New York,Tompkins,77.0,4.4,0.5,10.6,0.1,3.3,5.3,52.6,18.6
New York,Ulster,78.9,7.3,0.4,2.1,0.1,2.8,10.5,31.4,13.7
