year,state,county,totalvotes,democratvotes,republicanvotes,othervotes
2016,North Carolina,Union,105710,34337.0,66707.0,4666.0
2016,North Carolina,Vance,19977,12229.0,7332.0,416.0
2016,North Carolina,Wake,527624,302736.0,196082.0,28806.0
2016,North Carolina,Warren,9842,6413.0,3214.0,215.0
2016,North Carolina,Washington,6165,3510.0,2564.0,91.0
2016,North Carolina,Watauga,29985,14138.0,13697.0,2150.0
2016,North Carolina,Wayne,50689,21770.0,27540.0,1379.0
2016,North Carolina,Wilkes,31296,6638.0,23752.0,906.0
2016,North Carolina,Wilson,38135,19663.0,17531.0,941.0
2016,North Carolina,Yadkin,17624,3160.0,13880.0,584.0
2016,North Carolina,Yancey,9960,3196.0,6385.0,379.0
2016,North Dakota,Adams,1218,216.0,909.0,93.0
2016,North Dakota,Barnes,5344,1597.0,3160.0,587.0
2016,North Dakota,Benson,2011,842.0,929.0,240.0
2016,North Dakota,Billings,605,59.0,495.0,51.0
2016,North Dakota,Bottineau,3494,736.0,2494.0,264.0
2016,North Dakota,Bowman,1787,227.0,1446.0,114.0
2016,North Dakota,Burke,1052,119.0,895.0,38.0
2016,North Dakota,Burleigh,47979,10881.0,32532.0,4566.0
2016,North Dakota,Cass,80821,31361.0,39816.0,9644.0
2016,North Dakota,Cavalier,2006,476.0,1357.0,173.0
2016,North Dakota,Dickey,2407,554.0,1667.0,186.0
2016,North Dakota,Divide,1219,245.0,867.0,107.0
2016,North Dakota,Dunn,2243,358.0,1771.0,114.0
2016,North Dakota,Eddy,1231,355.0,791.0,85.0
2016,North Dakota,Emmons,1981,215.0,1677.0,89.0
2016,North Dakota,Foster,1719,347.0,1241.0,131.0
2016,North Dakota,Golden Valley,957,99.0,796.0,62.0
2016,North Dakota,Grand Forks,30365,10851.0,16340.0,3174.0
2016,North Dakota,Grant,1381,185.0,1108.0,88.0
2016,North Dakota,Griggs,1265,298.0,847.0,120.0
2016,North Dakota,Hettinger,1296,168.0,1050.0,78.0
2016,North Dakota,Kidder,1376,179.0,1111.0,86.0
2016,North Dakota,LaMoure,2151,502.0,1481.0,168.0
2016,North Dakota,Logan,1067,114.0,888.0,65.0
2016,North Dakota,McHenry,2820,490.0,2050.0,280.0
2016,North Dakota,McIntosh,1446,235.0,1100.0,111.0
2016,North Dakota,McKenzie,4672,698.0,3670.0,304.0
2016,North Dakota,McLean,5315,1081.0,3860.0,374.0
2016,North Dakota,Mercer,4682,621.0,3759.0,302.0
2016,North Dakota,Morton,15832,3080.0,11336.0,1416.0
2016,North Dakota,Mountrail,4106,1220.0,2582.0,304.0
2016,North Dakota,Nelson,1717,536.0,1025.0,156.0
2016,North Dakota,Oliver,1017,119.0,830.0,68.0
2016,North Dakota,Pembina,3153,681.0,2208.0,264.0
2016,North Dakota,Pierce,2071,431.0,1437.0,203.0
2016,North Dakota,Ramsey,5305,1505.0,3217.0,583.0
2016,North Dakota,Ransom,2359,838.0,1210.0,311.0
2016,North Dakota,Renville,1293,201.0,993.0,99.0
2016,North Dakota,Richland,7592,2064.0,4767.0,761.0
2016,North Dakota,Rolette,3755,2099.0,1217.0,439.0
2016,North Dakota,Sargent,1997,694.0,1088.0,215.0
2016,North Dakota,Sheridan,787,95.0,650.0,42.0
2016,North Dakota,Sioux,1232,758.0,260.0,214.0
2016,North Dakota,Slope,430,43.0,362.0,25.0
2016,North Dakota,Stark,12322,1753.0,9755.0,814.0
2016,North Dakota,Steele,999,361.0,538.0,100.0
2016,North Dakota,Stutsman,10155,2498.0,6718.0,939.0
2016,North Dakota,Towner,1157,305.0,733.0,119.0
2016,North Dakota,Traill,3933,1241.0,2265.0,427.0
2016,North Dakota,Walsh,4636,1167.0,2995.0,474.0
2016,North Dakota,Ward,27412,5806.0,18636.0,2970.0
2016,North Dakota,Wells,2383,419.0,1796.0,168.0
2016,North Dakota,Williams,12807,1735.0,10069.0,1003.0
2016,Ohio,Adams,11359,2326.0,8659.0,374.0
2016,Ohio,Allen,45894,13294.0,30487.0,2113.0
2016,Ohio,Ashland,24590,5740.0,17493.0,1357.0
2016,Ohio,Ashtabula,40867,15577.0,23318.0,1972.0
2016,Ohio,Athens,29443,16370.0,11354.0,1719.0
2016,Ohio,Auglaize,23627,3980.0,18658.0,989.0
2016,Ohio,Belmont,31122,8785.0,21108.0,1229.0
2016,Ohio,Brown,19607,4353.0,14573.0,681.0
2016,Ohio,Butler,173839,58642.0,106976.0,8221.0
2016,Ohio,Carroll,13074,3154.0,9254.0,666.0
2016,Ohio,Champaign,18104,4594.0,12631.0,879.0
2016,Ohio,Clark,61429,23328.0,35205.0,2896.0
2016,Ohio,Clermont,99121,26715.0,67518.0,4888.0
2016,Ohio,Clinton,18675,4066.0,13838.0,771.0
2016,Ohio,Columbiana,46201,12432.0,31676.0,2093.0
2016,Ohio,Coshocton,15552,4013.0,10785.0,754.0
2016,Ohio,Crawford,19237,4625.0,13611.0,1001.0
2016,Ohio,Cuyahoga,603822,398271.0,184211.0,21340.0
2016,Ohio,Darke,25484,4470.0,20012.0,1002.0
2016,Ohio,Defiance,18192,5368.0,11688.0,1136.0
2016,Ohio,Delaware,103860,40872.0,57568.0,5420.0
2016,Ohio,Erie,37578,16057.0,19648.0,1873.0
2016,Ohio,Fairfield,72913,24881.0,44314.0,3718.0
2016,Ohio,Fayette,11162,2739.0,7995.0,428.0
2016,Ohio,Franklin,581140,351198.0,199331.0,30611.0
2016,Ohio,Fulton,21225,6069.0,13709.0,1447.0
2016,Ohio,Gallia,12931,2628.0,9822.0,481.0
2016,Ohio,Geauga,49941,17569.0,30227.0,2145.0
2016,Ohio,Greene,81858,28943.0,48540.0,4375.0
2016,Ohio,Guernsey,16557,4359.0,11445.0,753.0
2016,Ohio,Hamilton,409109,215719.0,173665.0,19725.0
2016,Ohio,Hancock,36023,9609.0,24183.0,2231.0
2016,Ohio,Hardin,12294,2920.0,8717.0,657.0
2016,Ohio,Harrison,7079,1688.0,5098.0,293.0
2016,Ohio,Henry,13932,3756.0,9301.0,875.0
2016,Ohio,Highland,18501,3773.0,14020.0,708.0
2016,Ohio,Hocking,12838,3775.0,8497.0,566.0
2016,Ohio,Holmes,11054,1788.0,8720.0,546.0
2016,Ohio,Huron,24834,7192.0,16226.0,1416.0
2016,Ohio,Jackson,13693,3226.0,9949.0,518.0
2016,Ohio,Jefferson,32201,9675.0,21117.0,1409.0
2016,Ohio,Knox,28687,8171.0,19131.0,1385.0
2016,Ohio,Lake,116246,46397.0,64255.0,5594.0
2016,Ohio,Lawrence,26607,6974.0,18689.0,944.0
2016,Ohio,Licking,82761,27376.0,51241.0,4144.0
2016,Ohio,Logan,21571,4647.0,15957.0,967.0
2016,Ohio,Lorain,140562,66949.0,66818.0,6795.0
2016,Ohio,Lucas,197556,110833.0,75698.0,11025.0
2016,Ohio,Madison,17290,4779.0,11631.0,880.0
2016,Ohio,Mahoning,115072,57381.0,53616.0,4075.0
2016,Ohio,Marion,26322,7928.0,16961.0,1433.0
2016,Ohio,Medina,91373,32182.0,54810.0,4381.0
2016,Ohio,Meigs,9985,2260.0,7309.0,416.0
2016,Ohio,Mercer,21726,3384.0,17506.0,836.0
2016,Ohio,Miami,52734,13120.0,37079.0,2535.0
2016,Ohio,Monroe,6795,1662.0,4868.0,265.0
2016,Ohio,Montgomery,258301,122016.0,123909.0,12376.0
2016,Ohio,Morgan,6443,1736.0,4431.0,276.0
2016,Ohio,Morrow,16548,3761.0,11948.0,839.0
2016,Ohio,Muskingum,36991,11123.0,24056.0,1812.0
2016,Ohio,Noble,6013,1221.0,4549.0,243.0
2016,Ohio,Ottawa,22218,8285.0,12653.0,1280.0
2016,Ohio,Paulding,9047,2093.0,6500.0,454.0
2016,Ohio,Perry,14995,4138.0,10228.0,629.0
2016,Ohio,Pickaway,24745,6529.0,17076.0,1140.0
2016,Ohio,Pike,11879,3539.0,7902.0,438.0
2016,Ohio,Portage,76139,32397.0,39971.0,3771.0
2016,Ohio,Preble,20565,4325.0,15446.0,794.0
2016,Ohio,Putnam,18767,2922.0,14961.0,884.0
2016,Ohio,Richland,55214,16085.0,36590.0,2539.0
2016,Ohio,Ross,30380,10356.0,18652.0,1372.0
2016,Ohio,Sandusky,28044,9929.0,16316.0,1799.0
2016,Ohio,Scioto,30784,9132.0,20550.0,1102.0
2016,Ohio,Seneca,23987,7404.0,14825.0,1758.0
2016,Ohio,Shelby,23740,4243.0,18590.0,907.0
2016,Ohio,Stark,175239,68146.0,98388.0,8705.0
2016,Ohio,Summit,257979,134256.0,112026.0,11697.0
2016,Ohio,Trumbull,96029,43014.0,49024.0,3991.0
2016,Ohio,Tuscarawas,41289,12188.0,26918.0,2183.0
2016,Ohio,Union,27429,7718.0,18096.0,1615.0
2016,Ohio,Van Wert,13770,2697.0,10469.0,604.0
2016,Ohio,Vinton,5502,1351.0,3883.0,268.0
2016,Ohio,Warren,117267,33730.0,77643.0,5894.0
2016,Ohio,Washington,29840,8026.0,20514.0,1300.0
2016,Ohio,Wayne,49853,15031.0,32270.0,2552.0
2016,Ohio,Williams,17308,4358.0,11939.0,1011.0
2016,Ohio,Wood,64341,27318.0,32498.0,4525.0
2016,Ohio,Wyandot,10592,2515.0,7468.0,609.0
2016,Oklahoma,Adair,6513,1382.0,4787.0,344.0
2016,Oklahoma,Alfalfa,2258,216.0,1933.0,109.0
2016,Oklahoma,Atoka,5018,795.0,4084.0,139.0
2016,Oklahoma,Beaver,2243,176.0,1993.0,74.0
2016,Oklahoma,Beckham,7552,960.0,6308.0,284.0
2016,Oklahoma,Blaine,3793,711.0,2884.0,198.0
2016,Oklahoma,Bryan,13818,2804.0,10478.0,536.0
2016,Oklahoma,Caddo,9348,2420.0,6482.0,446.0
2016,Oklahoma,Canadian,55278,11674.0,39986.0,3618.0
2016,Oklahoma,Carter,18534,4002.0,13752.0,780.0
2016,Oklahoma,Cherokee,16490,5456.0,9994.0,1040.0
2016,Oklahoma,Choctaw,5426,1067.0,4206.0,153.0
2016,Oklahoma,Cimarron,1079,71.0,963.0,45.0
2016,Oklahoma,Cleveland,109450,38829.0,62538.0,8083.0
2016,Oklahoma,Coal,2399,411.0,1898.0,90.0
2016,Oklahoma,Comanche,32564,11463.0,19183.0,1918.0
2016,Oklahoma,Cotton,2602,424.0,2054.0,124.0
2016,Oklahoma,Craig,5785,1252.0,4283.0,250.0
2016,Oklahoma,Creek,28830,5841.0,21575.0,1414.0
2016,Oklahoma,Custer,10541,2104.0,7826.0,611.0
2016,Oklahoma,Delaware,15716,3311.0,11826.0,579.0
2016,Oklahoma,Dewey,2248,222.0,1965.0,61.0
2016,Oklahoma,Ellis,1827,155.0,1611.0,61.0
2016,Oklahoma,Garfield,21710,4397.0,16009.0,1304.0
2016,Oklahoma,Garvin,10546,1855.0,8253.0,438.0
2016,Oklahoma,Grady,22286,3882.0,17316.0,1088.0
2016,Oklahoma,Grant,2201,288.0,1827.0,86.0
2016,Oklahoma,Greer,1896,323.0,1482.0,91.0
2016,Oklahoma,Harmon,977,225.0,715.0,37.0
2016,Oklahoma,Harper,1499,134.0,1318.0,47.0
2016,Oklahoma,Haskell,4738,882.0,3701.0,155.0
2016,Oklahoma,Hughes,4526,961.0,3388.0,177.0
2016,Oklahoma,Jackson,7806,1473.0,5969.0,364.0
2016,Oklahoma,Jefferson,2350,365.0,1910.0,75.0
2016,Oklahoma,Johnston,4018,786.0,3093.0,139.0
2016,Oklahoma,Kay,16803,3738.0,12172.0,893.0
2016,Oklahoma,Kingfisher,6131,786.0,5156.0,189.0
2016,Oklahoma,Kiowa,3493,767.0,2596.0,130.0
2016,Oklahoma,Latimer,4056,797.0,3100.0,159.0
2016,Oklahoma,Le Flore,17221,3250.0,13362.0,609.0
2016,Oklahoma,Lincoln,14025,2430.0,10854.0,741.0
2016,Oklahoma,Logan,18979,4248.0,13633.0,1098.0
2016,Oklahoma,Love,3789,735.0,2922.0,132.0
2016,Oklahoma,McClain,16858,2894.0,13169.0,795.0
2016,Oklahoma,McCurtain,10726,1802.0,8656.0,268.0
2016,Oklahoma,McIntosh,7963,2123.0,5505.0,335.0
2016,Oklahoma,Major,3407,310.0,2948.0,149.0
2016,Oklahoma,Marshall,5492,1096.0,4206.0,190.0
2016,Oklahoma,Mayes,15717,3423.0,11555.0,739.0
2016,Oklahoma,Murray,5528,1087.0,4175.0,266.0
2016,Oklahoma,Muskogee,24216,7977.0,15043.0,1196.0
2016,Oklahoma,Noble,4878,901.0,3715.0,262.0
2016,Oklahoma,Nowata,4237,742.0,3321.0,174.0
2016,Oklahoma,Okfuskee,3943,943.0,2800.0,200.0
2016,Oklahoma,Oklahoma,273942,112813.0,141569.0,19560.0
2016,Oklahoma,Okmulgee,13949,4385.0,8944.0,620.0
2016,Oklahoma,Osage,18966,5597.0,12577.0,792.0
2016,Oklahoma,Ottawa,10690,2584.0,7631.0,475.0
2016,Oklahoma,Pawnee,6364,1344.0,4729.0,291.0
2016,Oklahoma,Payne,27760,8788.0,16651.0,2321.0
2016,Oklahoma,Pittsburg,17271,3711.0,12753.0,807.0
2016,Oklahoma,Pontotoc,14831,3637.0,10431.0,763.0
2016,Oklahoma,Pottawatomie,25452,6015.0,17848.0,1589.0
2016,Oklahoma,Pushmataha,4483,748.0,3581.0,154.0
2016,Oklahoma,Roger Mills,1759,151.0,1547.0,61.0
2016,Oklahoma,Rogers,40862,7902.0,30913.0,2047.0
2016,Oklahoma,Seminole,8037,2071.0,5613.0,353.0
2016,Oklahoma,Sequoyah,14437,3061.0,10888.0,488.0
2016,Oklahoma,Stephens,17904,3086.0,14182.0,636.0
2016,Oklahoma,Texas,5780,858.0,4621.0,301.0
2016,Oklahoma,Tillman,2706,657.0,1944.0,105.0
2016,Oklahoma,Tulsa,247054,87847.0,144258.0,14949.0
2016,Oklahoma,Wagoner,31300,6723.0,23005.0,1572.0
2016,Oklahoma,Washington,22224,5048.0,15825.0,1351.0
2016,Oklahoma,Washita,4631,588.0,3854.0,189.0
2016,Oklahoma,Woods,3668,522.0,2947.0,199.0
2016,Oklahoma,Woodward,7595,873.0,6347.0,375.0
2016,Oregon,Baker,8779,1797.0,6218.0,764.0
2016,Oregon,Benton,48753,29193.0,13445.0,6115.0
2016,Oregon,Clackamas,214039,102095.0,88392.0,23552.0
2016,Oregon,Clatsop,19664,9252.0,8138.0,2274.0
2016,Oregon,Columbia,26618,10167.0,13217.0,3234.0
2016,Oregon,Coos,31313,10448.0,17865.0,3000.0
2016,Oregon,Crook,12172,2637.0,8511.0,1024.0
2016,Oregon,Curry,12611,4300.0,7212.0,1099.0
2016,Oregon,Deschutes,98557,42444.0,45692.0,10421.0
2016,Oregon,Douglas,53521,14096.0,34582.0,4843.0
2016,Oregon,Gilliam,1019,239.0,671.0,109.0
2016,Oregon,Grant,4340,739.0,3210.0,391.0
2016,Oregon,Harney,3974,683.0,2912.0,379.0
2016,Oregon,Hood River,10910,6510.0,3272.0,1128.0
2016,Oregon,Jackson,109327,44447.0,53870.0,11010.0
2016,Oregon,Jefferson,9459,2980.0,5483.0,996.0
2016,Oregon,Josephine,44560,13453.0,26923.0,4184.0
2016,Oregon,Klamath,30507,7210.0,20435.0,2862.0
2016,Oregon,Lake,3930,639.0,3022.0,269.0
2016,Oregon,Lane,191950,102753.0,67141.0,22056.0
2016,Oregon,Lincoln,25256,12501.0,10039.0,2716.0
2016,Oregon,Linn,58719,17995.0,33488.0,7236.0
2016,Oregon,Malheur,10435,2246.0,7194.0,995.0
2016,Oregon,Marion,136840,57788.0,63377.0,15675.0
2016,Oregon,Morrow,4167,1017.0,2721.0,429.0
2016,Oregon,Multnomah,399103,292561.0,67954.0,38588.0
2016,Oregon,Polk,40295,16420.0,18940.0,4935.0
2016,Oregon,Sherman,1017,202.0,732.0,83.0
2016,Oregon,Tillamook,13803,5768.0,6538.0,1497.0
2016,Oregon,Umatilla,27597,7673.0,17059.0,2865.0
2016,Oregon,Union,12968,3249.0,8431.0,1288.0
2016,Oregon,Wallowa,4366,1116.0,2848.0,402.0
2016,Oregon,Wasco,11964,4781.0,5833.0,1350.0
2016,Oregon,Washington,269232,153251.0,83197.0,32784.0
2016,Oregon,Wheeler,818,155.0,591.0,72.0
2016,Oregon,Yamhill,48753,19301.0,23250.0,6202.0
2016,Pennsylvania,Adams,47489,14219.0,31423.0,1847.0
2016,Pennsylvania,Allegheny,650114,367617.0,259480.0,23017.0
2016,Pennsylvania,Armstrong,31618,7178.0,23484.0,956.0
2016,Pennsylvania,Beaver,83571,32531.0,48167.0,2873.0
2016,Pennsylvania,Bedford,23637,3645.0,19552.0,440.0
2016,Pennsylvania,Berks,183065,78437.0,96626.0,8002.0
2016,Pennsylvania,Blair,54909,13958.0,39135.0,1816.0
2016,Pennsylvania,Bradford,25708,6369.0,18141.0,1198.0
2016,Pennsylvania,Bucks,344297,167060.0,164361.0,12876.0
2016,Pennsylvania,Butler,97071,28584.0,64428.0,4059.0
2016,Pennsylvania,Cambria,63072,18867.0,42258.0,1947.0
2016,Pennsylvania,Cameron,2186,531.0,1589.0,66.0
2016,Pennsylvania,Carbon,28776,8936.0,18743.0,1097.0
2016,Pennsylvania,Centre,76148,37088.0,35274.0,3786.0
2016,Pennsylvania,Chester,268800,141682.0,116114.0,11004.0
2016,Pennsylvania,Clarion,17535,4273.0,12576.0,686.0
2016,Pennsylvania,Clearfield,34271,8200.0,24932.0,1139.0
2016,Pennsylvania,Clinton,15394,4744.0,10022.0,628.0
2016,Pennsylvania,Columbia,28228,8934.0,18004.0,1290.0
2016,Pennsylvania,Crawford,37492,10971.0,24987.0,1534.0
2016,Pennsylvania,Cumberland,121617,47085.0,69076.0,5456.0
2016,Pennsylvania,Dauphin,130872,64706.0,60863.0,5303.0
2016,Pennsylvania,Delaware,297634,177402.0,110667.0,9565.0
2016,Pennsylvania,Elk,14426,3853.0,10025.0,548.0
2016,Pennsylvania,Erie,123679,58112.0,60069.0,5498.0
2016,Pennsylvania,Fayette,53767,17946.0,34590.0,1231.0
2016,Pennsylvania,Forest,2401,626.0,1683.0,92.0
2016,Pennsylvania,Franklin,69731,17465.0,49768.0,2498.0
2016,Pennsylvania,Fulton,6771,912.0,5694.0,165.0
2016,Pennsylvania,Greene,15764,4482.0,10849.0,433.0
2016,Pennsylvania,Huntingdon,19706,4539.0,14494.0,673.0
2016,Pennsylvania,Indiana,37770,11528.0,24888.0,1354.0
2016,Pennsylvania,Jefferson,19478,3650.0,15192.0,636.0
2016,Pennsylvania,Juniata,10454,1821.0,8273.0,360.0
2016,Pennsylvania,Lackawanna,103456,51983.0,48384.0,3089.0
2016,Pennsylvania,Lancaster,241112,91093.0,137914.0,12105.0
2016,Pennsylvania,Lawrence,40753,14009.0,25428.0,1316.0
2016,Pennsylvania,Lebanon,61845,18953.0,40525.0,2367.0
2016,Pennsylvania,Lehigh,160993,81324.0,73690.0,5979.0
2016,Pennsylvania,Luzerne,134983,52451.0,78688.0,3844.0
2016,Pennsylvania,Lycoming,50565,13020.0,35627.0,1918.0
2016,Pennsylvania,McKean,16296,4025.0,11635.0,636.0
2016,Pennsylvania,Mercer,52309,18733.0,31544.0,2032.0
2016,Pennsylvania,Mifflin,18601,3877.0,14094.0,630.0
2016,Pennsylvania,Monroe,69752,33918.0,33386.0,2448.0
2016,Pennsylvania,Montgomery,434687,256082.0,162731.0,15874.0
2016,Pennsylvania,Montour,8556,2857.0,5288.0,411.0
2016,Pennsylvania,Northampton,143519,66272.0,71736.0,5511.0
2016,Pennsylvania,Northumberland,36622,9788.0,25427.0,1407.0
2016,Pennsylvania,Perry,21158,4632.0,15616.0,910.0
2016,Pennsylvania,Philadelphia,707631,584025.0,108748.0,14858.0
2016,Pennsylvania,Pike,26101,9256.0,16056.0,789.0
2016,Pennsylvania,Potter,7784,1302.0,6251.0,231.0
2016,Pennsylvania,Schuylkill,62869,16770.0,44001.0,2098.0
2016,Pennsylvania,Snyder,16363,4002.0,11725.0,636.0
2016,Pennsylvania,Somerset,35773,7376.0,27379.0,1018.0
2016,Pennsylvania,Sullivan,3136,750.0,2291.0,95.0
2016,Pennsylvania,Susquehanna,18863,5123.0,12891.0,849.0
2016,Pennsylvania,Tioga,18325,3901.0,13614.0,810.0
2016,Pennsylvania,Union,17468,6180.0,10622.0,666.0
2016,Pennsylvania,Venango,23348,6309.0,16021.0,1018.0
2016,Pennsylvania,Warren,18434,5145.0,12477.0,812.0
2016,Pennsylvania,Washington,101450,36322.0,61386.0,3742.0
2016,Pennsylvania,Wayne,24018,7008.0,16244.0,766.0
2016,Pennsylvania,Westmoreland,182051,59669.0,116522.0,5860.0
2016,Pennsylvania,Wyoming,13144,3811.0,8837.0,496.0
2016,Pennsylvania,York,205986,68524.0,128528.0,8934.0
2016,Rhode Island,Bristol,25475,14609.0,8965.0,1901.0
2016,Rhode Island,Kent,82053,37788.0,38336.0,5929.0
2016,Rhode Island,Newport,41045,22851.0,15077.0,3117.0
2016,Rhode Island,Providence,248474,142899.0,90882.0,14693.0
2016,Rhode Island,Washington,66369,33741.0,27230.0,5398.0
2016,South Carolina,Abbeville,10775,3741.0,6763.0,271.0
2016,South Carolina,Aiken,74851,25455.0,46025.0,3371.0
2016,South Carolina,Allendale,3592,2735.0,789.0,68.0
2016,South Carolina,Anderson,80483,21097.0,56232.0,3154.0
2016,South Carolina,Bamberg,6214,3898.0,2204.0,112.0
2016,South Carolina,Barnwell,9485,4400.0,4889.0,196.0
2016,South Carolina,Beaufort,78524,32138.0,42922.0,3464.0
2016,South Carolina,Berkeley,79517,30705.0,44587.0,4225.0
2016,South Carolina,Calhoun,7549,3573.0,3787.0,189.0
2016,South Carolina,Charleston,176345,89299.0,75443.0,11603.0
2016,South Carolina,Cherokee,21759,6092.0,15167.0,500.0
2016,South Carolina,Chester,14192,6579.0,7265.0,348.0
2016,South Carolina,Chesterfield,16581,6858.0,9312.0,411.0
2016,South Carolina,Clarendon,15395,7732.0,7386.0,277.0
2016,South Carolina,Colleton,17251,7627.0,9091.0,533.0
2016,South Carolina,Darlington,29674,13888.0,14989.0,797.0
2016,South Carolina,Dillon,11698,5834.0,5637.0,227.0
2016,South Carolina,Dorchester,62567,24055.0,34987.0,3525.0
2016,South Carolina,Edgefield,11644,4491.0,6842.0,311.0
2016,South Carolina,Fairfield,11267,6945.0,4027.0,295.0
2016,South Carolina,Florence,57931,26710.0,29573.0,1648.0
2016,South Carolina,Georgetown,31657,13310.0,17389.0,958.0
2016,South Carolina,Greenville,215165,74483.0,127832.0,12850.0
2016,South Carolina,Greenwood,28763,10711.0,16961.0,1091.0
2016,South Carolina,Hampton,8806,5170.0,3488.0,148.0
2016,South Carolina,Horry,132920,39410.0,89288.0,4222.0
2016,South Carolina,Jasper,11427,5956.0,5187.0,284.0
2016,South Carolina,Kershaw,28995,10330.0,17542.0,1123.0
2016,South Carolina,Lancaster,38938,13812.0,23719.0,1407.0
2016,South Carolina,Laurens,26566,8889.0,16816.0,861.0
2016,South Carolina,Lee,8156,5199.0,2803.0,154.0
2016,South Carolina,Lexington,122093,35230.0,80026.0,6837.0
2016,South Carolina,McCormick,5216,2479.0,2652.0,85.0
2016,South Carolina,Marion,14276,8569.0,5444.0,263.0
2016,South Carolina,Marlboro,10389,5954.0,4267.0,168.0
2016,South Carolina,Newberry,16807,6217.0,10017.0,573.0
2016,South Carolina,Oconee,33635,7998.0,24178.0,1459.0
2016,South Carolina,Orangeburg,38910,26318.0,11931.0,661.0
2016,South Carolina,Pickens,49049,10354.0,36236.0,2459.0
2016,South Carolina,Richland,168722,108000.0,52469.0,8253.0
2016,South Carolina,Saluda,8564,2813.0,5526.0,225.0
2016,South Carolina,Spartanburg,121090,39997.0,76277.0,4816.0
2016,South Carolina,Sumter,44086,24047.0,18745.0,1294.0
2016,South Carolina,Union,12092,4729.0,7061.0,302.0
2016,South Carolina,Williamsburg,15054,9953.0,4864.0,237.0
2016,South Carolina,York,114357,41593.0,66754.0,6010.0
2016,South Dakota,Aurora,1407,340.0,974.0,93.0
2016,South Dakota,Beadle,6772,1912.0,4455.0,405.0
2016,South Dakota,Bennett,1149,412.0,666.0,71.0
2016,South Dakota,Bon Homme,2974,704.0,2105.0,165.0
2016,South Dakota,Brookings,12680,4879.0,6748.0,1053.0
2016,South Dakota,Brown,16114,5452.0,9613.0,1049.0
2016,South Dakota,Brule,2288,571.0,1565.0,152.0
2016,South Dakota,Buffalo,490,296.0,171.0,23.0
2016,South Dakota,Butte,4351,696.0,3357.0,298.0
2016,South Dakota,Campbell,831,105.0,704.0,22.0
2016,South Dakota,Charles Mix,3433,935.0,2382.0,116.0
2016,South Dakota,Clark,1657,398.0,1139.0,120.0
2016,South Dakota,Clay,5069,2608.0,2109.0,352.0
2016,South Dakota,Codington,11669,3174.0,7764.0,731.0
2016,South Dakota,Corson,1175,535.0,588.0,52.0
2016,South Dakota,Custer,4721,1121.0,3293.0,307.0
2016,South Dakota,Davison,7952,2355.0,5157.0,440.0
2016,South Dakota,Day,2747,974.0,1627.0,146.0
2016,South Dakota,Deuel,2080,570.0,1366.0,144.0
2016,South Dakota,Dewey,1708,888.0,723.0,97.0
2016,South Dakota,Douglas,1605,214.0,1338.0,53.0
2016,South Dakota,Edmunds,1918,380.0,1433.0,105.0
2016,South Dakota,Fall River,3563,821.0,2511.0,231.0
2016,South Dakota,Faulk,1118,204.0,858.0,56.0
2016,South Dakota,Grant,3564,971.0,2382.0,211.0
2016,South Dakota,Gregory,2091,391.0,1600.0,100.0
2016,South Dakota,Haakon,1044,77.0,936.0,31.0
2016,South Dakota,Hamlin,2762,555.0,2051.0,156.0
2016,South Dakota,Hand,1818,334.0,1391.0,93.0
2016,South Dakota,Hanson,2006,424.0,1497.0,85.0
2016,South Dakota,Harding,770,38.0,695.0,37.0
2016,South Dakota,Hughes,8175,2450.0,5174.0,551.0
2016,South Dakota,Hutchinson,3365,692.0,2517.0,156.0
2016,South Dakota,Hyde,690,125.0,543.0,22.0
2016,South Dakota,Jackson,1095,323.0,722.0,50.0
2016,South Dakota,Jerauld,967,264.0,648.0,55.0
2016,South Dakota,Jones,558,69.0,450.0,39.0
2016,South Dakota,Kingsbury,2551,703.0,1680.0,168.0
2016,South Dakota,Lake,6786,2314.0,4038.0,434.0
2016,South Dakota,Lawrence,11842,3356.0,7411.0,1075.0
2016,South Dakota,Lincoln,25231,8076.0,15499.0,1656.0
2016,South Dakota,Lyman,1421,369.0,977.0,75.0
2016,South Dakota,McCook,2587,623.0,1794.0,170.0
2016,South Dakota,McPherson,1137,192.0,892.0,53.0
2016,South Dakota,Marshall,1947,754.0,1056.0,137.0
2016,South Dakota,Meade,11621,2223.0,8441.0,957.0
2016,South Dakota,Mellette,683,238.0,402.0,43.0
2016,South Dakota,Miner,1064,281.0,706.0,77.0
2016,South Dakota,Minnehaha,78263,30610.0,42043.0,5610.0
2016,South Dakota,Moody,2933,1043.0,1731.0,159.0
2016,South Dakota,Pennington,47743,14074.0,29804.0,3865.0
2016,South Dakota,Perkins,1606,188.0,1333.0,85.0
2016,South Dakota,Potter,1337,215.0,1071.0,51.0
2016,South Dakota,Roberts,3889,1540.0,2144.0,205.0
2016,South Dakota,Sanborn,1123,241.0,819.0,63.0
2016,South Dakota,Oglala Lakota,2905,2510.0,241.0,154.0
2016,South Dakota,Spink,2951,919.0,1854.0,178.0
2016,South Dakota,Stanley,1567,329.0,1148.0,90.0
2016,South Dakota,Sully,861,137.0,679.0,45.0
2016,South Dakota,Todd,2125,1505.0,487.0,133.0
2016,South Dakota,Tripp,2630,462.0,2069.0,99.0
2016,South Dakota,Turner,4150,961.0,2937.0,252.0
2016,South Dakota,Union,7897,2227.0,5290.0,380.0
2016,South Dakota,Walworth,2477,457.0,1896.0,124.0
